name,address,rating,reviews,website,lat,lng,category,no_website,version,city,rating_norm,reviews_log,reviews_norm,opportunity_score,opportunity_level
La Tamtamerie - Restaurant /Bar Villeurbanne,"18 Rue Poizat, 69100 Villeurbanne, France",4.9,476.0,,45.7582833,4.893167399999999,"bar, establishment, food, point_of_interest, restaurant",True,V2,Villeurbanne,0.9800000000000001,6.1675164908883415,0.5657117617645991,0.6342864714706202,MEDIUM
La Pavane Villeurbanne,"79 Rue Louis Becker, 69100 Villeurbanne, France",4.7,314.0,https://linktr.ee/pavanevilleurbanne,45.7653963,4.872139799999999,"bar, establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9400000000000001,5.752572638825633,0.5276512850831703,0.1537046144750489,LOW
LE JARDIN D'ALINE,"4 Rue Jean-Baptiste Clément, 69100 Villeurbanne, France",4.6,736.0,,45.7823864,4.879081999999999,"establishment, food, point_of_interest, restaurant",True,V2,Villeurbanne,0.9199999999999999,6.602587892189336,0.6056184258630243,0.6343144722410927,MEDIUM
Bistrot Le Filanthrope,"16 Av. Auguste Blanqui, 69100 Villeurbanne, France",4.5,987.0,http://lefilanthrope.fr/,45.7634578,4.8843916,"bar, establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9,6.895682697747868,0.6325023716232873,0.13024928851301382,LOW
Le Tourbillon de la Vigne - Restaurant,"28 Rue Michel Servet, 69100 Villeurbanne, France",5.0,142.0,https://www.letourbillondelavigne.fr/,45.7673833,4.8786968,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,1.0,4.962844630259907,0.4552139557788077,0.16343581326635767,LOW
Uncle thaï,"132 Cr Émile-Zola, 69100 Villeurbanne, France",4.8,1067.0,https://jungle-thai-villeurbanne.fr/fr,45.7700201,4.875991300000001,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.96,6.97354301952014,0.6396440630750123,0.11610678107749631,LOW
Cuisine En Ville - Restaurant Halal,"11 Rue Bellecombe, 69100 Villeurbanne, France",4.6,1673.0,http://www.cuisine-en-ville.fr/,45.7696942,4.863161,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9199999999999999,7.422971251049421,0.6808675988403066,0.11173972034790804,LOW
Ptit Bistroy,"44 Av. Marc Sangnier, 69100 Villeurbanne, France",4.5,355.0,,45.7604616,4.8749777,"bar, establishment, food, night_club, point_of_interest, restaurant",True,V2,Villeurbanne,0.9,5.87493073085203,0.5388745079004372,0.6583376476298688,MEDIUM
Chez Marion,"66 Cr de la République, 69100 Villeurbanne, France",4.7,330.0,,45.7650116,4.8739187,"establishment, food, point_of_interest, restaurant",True,V2,Villeurbanne,0.9400000000000001,5.802118375377063,0.5321958381384952,0.6523412485584514,MEDIUM
A table,"Centre commercial les samouraïs, 2 All. Henri Georges Clouzot, 69100 Villeurbanne, France",4.7,80.0,,45.77592930000001,4.8619883,"establishment, food, point_of_interest, restaurant",True,V2,Villeurbanne,0.9400000000000001,4.394449154672439,0.40307822069830057,0.6910765337905098,MEDIUM
Aux Amities Gourmandes Chez Klevis,"48 Pl. Jules Grandclément, 69100 Villeurbanne, France",4.6,394.0,https://www.facebook.com/Aux-Amities-Gourmandes-286769595039663/?rf=1088572631186786,45.758857,4.888099,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9199999999999999,5.978885764901122,0.5484097212303233,0.15147708363090304,LOW
BRUSCH,"29 Rue Frédéric Mistral, 69100 Villeurbanne, France",4.9,57.0,https://www.instagram.com/brusch_restaurant?igsh=ZGE2OTFqNDBucW0=,45.7560397,4.8763497,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9800000000000001,4.060443010546419,0.3724417068741574,0.19226748793775272,LOW
Brasserie Park,"77 Bd de Stalingrad, 69100 Villeurbanne, France",4.4,174.0,http://www.brasserie-park.fr/,45.7792491,4.8600764,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.8800000000000001,5.1647859739235145,0.47373690475929675,0.18187892857221094,LOW
La caveja,"76 Cr de la République, 69100 Villeurbanne, France",4.8,203.0,http://restaurant-la-caveja-villeurbanne.com/,45.7643814,4.8739298,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.96,5.318119993844216,0.48780137603812335,0.161659587188563,LOW
CHILLS,"121 Cr Tolstoï, 69100 Villeurbanne, France",4.8,119.0,,45.7613846,4.883537,"establishment, food, point_of_interest, restaurant",True,V2,Villeurbanne,0.96,4.787491742782046,0.43912981704125204,0.6762610548876243,MEDIUM
Saveurs D’Armenie,"317 Cr Émile-Zola 317, 69100 Villeurbanne, France",4.9,75.0,https://saveurs-darmenie.eatbu.com/?lang=fr,45.7667867,4.8952043,"establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.9800000000000001,4.330733340286331,0.3972339257277265,0.18482982228168204,LOW
Ninkasi Gratte-Ciel,"6 Av. Henri Barbusse, 69100 Villeurbanne, France",4.2,3735.0,https://www.ninkasi.fr/lieux/ninkasi-gratte-ciel/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_content=3,45.7691638,4.8792072,"bar, establishment, food, point_of_interest, restaurant",False,V2,Villeurbanne,0.8400000000000001,8.225770799348734,0.7545039073095547,0.10564882780713356,LOW
DELIZIA TRATTORIA - VILLEURBANNE,"39 Rue de Fontanières, 69100 Villeurbanne, France",4.7,503.0,https://www.deliziatrattoria.com/,45.7753564,4.883609499999999,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V2,Villeurbanne,0.9400000000000001,6.222576268071369,0.5707620868992938,0.14077137393021186,LOW
Les Fils à Maman Rennes,"11 Rue du Champ Jacquet, 35000 Rennes, France",4.5,3221.0,https://www.lesfilsamaman.com/restaurants/rennes/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,48.113077,-1.6803748,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V2,Rennes,0.9,8.07775756373692,0.7409274817894703,0.0977217554631589,LOW
Restaurant IMA,"20 Bd de la Tour d'Auvergne, 35000 Rennes, France",4.8,889.0,https://ima.restaurant/,48.1066645,-1.684675,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.96,6.7912214627261855,0.6229207273119138,0.12112378180642586,LOW
POF,"35 Bd Georges Clemenceau, 35200 Rennes, France",4.9,882.0,http://pof-resto.fr/,48.0946589,-1.6856828,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9800000000000001,6.78332520060396,0.6221964473909573,0.11734106578271279,LOW
Fezi,"2 Rue des Carmes, 35000 Rennes, France",4.9,619.0,https://fezi-restaurant.fr/,48.1083538,-1.6762534,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9800000000000001,6.429719478039138,0.589762173955658,0.12707134781330257,LOW
Le 2 rue des Dames,"2 Rue des Dames, 35000 Rennes, France",4.8,623.0,http://www.le2ruedesdames.fr/,48.1106469,-1.6833444,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.96,6.436150368369428,0.5903520435253362,0.13089438694239913,LOW
La Guinguette du MeM,"La Piverdière, Rte de Sainte-Foix, 35000 Rennes, France",4.5,2464.0,https://www.lemem.fr/presentation-lemem/#guinguette,48.10313379999999,-1.7194539,"bar, establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9,7.80994708647679,0.7163627259215822,0.10509118222352531,LOW
La Taverne de la Marine,"2 Pl. de Bretagne, 35000 Rennes, France",4.4,2395.0,https://www.latavernedelamarine.com/,48.1094894,-1.6848004,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.8800000000000001,7.78155595923534,0.7137585667541163,0.10987242997376509,LOW
Gueuleton - Rennes,"96 Rue de la Poterie, 35200 Rennes, France",4.7,1507.0,https://www.gueuleton.fr/,48.0935642,-1.6431658,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9400000000000001,7.318539548567902,0.6712886633835183,0.11061340098494449,LOW
Kôlochô,"8 Rue Saint-Melaine, 35000 Rennes, France",4.8,1254.0,http://www.kolocho.fr/,48.11484429999999,-1.678542,"bakery, establishment, food, meal_takeaway, point_of_interest, restaurant, store",False,V2,Rennes,0.96,7.134890851565884,0.6544435964785054,0.11166692105644839,LOW
Le Piano Blanc,"315 Rte de Sainte-Foix, 35000 Rennes, France",4.4,604.0,https://le-piano-blanc.eatbu.com/?lang=fr,48.1002407,-1.7218561,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.8800000000000001,6.405228458030842,0.5875157497917707,0.14774527506246876,LOW
Le Bistrot Des Remparts,"16 Rue Nantaise bât A, 35000 Rennes, France",4.8,525.0,http://www.lebistrotdesremparts.bzh/,48.111831,-1.6852555,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.96,6.26530121273771,0.5746810068979996,0.1355956979306001,LOW
Chez Brume,"5 Rue de la Parcheminerie, 35000 Rennes, France",4.6,1051.0,https://www.chezbrume.fr/,48.1088569,-1.6805028,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9199999999999999,6.9584483932976555,0.6382595175117998,0.12452214474646008,LOW
Kaya_rennes,"1 Pl. de la Rotonde, 35000 Rennes, France",4.9,180.0,http://kaya-rennes.fr/,48.1068795,-1.6870652,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9800000000000001,5.198497031265826,0.4768290313337844,0.16095129059986465,LOW
Pique-Prune Rennes Cleunay,"132 Rue Eugène Pottier, 35000 Rennes, France",4.6,167.0,https://scarabee-biocoop.coop/restaurants-bio/,48.10231899999999,-1.7133987,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9199999999999999,5.123963979403259,0.46999253172471855,0.17500224048258445,LOW
La Cocotte D'isidore Rennes,"5 Av. Germaine Tillion, 35136 Saint-Jacques-de-la-Lande, France",4.3,400.0,https://www.cocotte-isidore.com/,48.0934219,-1.7049683,"bar, establishment, food, point_of_interest, restaurant",False,V2,Saint-Jacques-de-la-Lande,0.86,5.993961427306569,0.549792527348759,0.16306224179537226,LOW
Armelle Crêperie - Place de Bretagne - Rennes,"4 Pl. de Bretagne, 35000 Rennes, France",4.9,1544.0,https://www.creperiearmelle.fr/,48.1092287,-1.6848016,"establishment, food, point_of_interest, restaurant, store",False,V2,Rennes,0.9800000000000001,7.3427791893318455,0.6735120299365498,0.10194639101903503,LOW
La Mirlitantouille,"12 Rue Nantaise, 35000 Rennes, France",4.7,691.0,https://bookings.zenchef.com/results?rid=353308&pid=1001,48.11151719999999,-1.6854902,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.9400000000000001,6.539585955617669,0.5998396109080592,0.13204811672758224,LOW
Andy Le Mabilay,"Rue Jean Chevalier, 35000 Rennes, France",4.2,867.0,https://www.andy-lemabilay.com/,48.1071405,-1.6939769,"bar, establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.8400000000000001,6.7661917146603505,0.6206248886391245,0.14581253340826264,LOW
Ripaille,"Rue de l'Arsenal, 35000 Rennes, France",4.8,105.0,https://www.ripaillerennes.fr/,48.1067234,-1.6855015,"establishment, food, point_of_interest, restaurant",False,V2,Rennes,0.96,4.663439094112067,0.4277511620292489,0.17967465139122532,LOW
La Rozell,"14 Rue de Penhoët, 35000 Rennes, France",4.3,3198.0,https://www.larozell.fr/,48.113681,-1.680729,"establishment, food, point_of_interest, restaurant, store",False,V2,Rennes,0.86,8.070593539949519,0.7402703659918747,0.10591889020243761,LOW
Giorgio Ristorante,"6 Rue Albert Londres, 44300 Nantes, France",4.6,2111.0,https://www.giorgio-restaurant-nantes.fr/,47.2470426,-1.5028862,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9199999999999999,7.655390644826152,0.7021861287406225,0.10534416137781327,LOW
La Vacherie,"3 Rue Albert Londres, 44300 Nantes, France",4.3,2540.0,https://www.lavacherie.fr/,47.2466354,-1.5028618,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.86,7.840312983320164,0.7191480196498122,0.11225559410505634,LOW
2 Potes au Feu,"1 Pl. du Commandant Jacques-Yves-Cousteau, 44300 Nantes, France",4.3,1637.0,https://www.2potesaufeu.com/,47.2402161,-1.513602,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.86,7.401231264413015,0.6788735115672544,0.12433794652982369,LOW
Place aux Vins,"8 Pl. du Vieux Doulon, 44300 Nantes, France",4.8,111.0,https://place-aux-vins.eatbu.com/,47.2355872,-1.5035077,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",False,V2,Nantes,0.96,4.718498871295094,0.4328014871639435,0.17815955385081694,LOW
257 Bar & Restaurant,"27 Rue du Chemin Rouge, 44300 Nantes, France",4.9,175.0,https://www.257nantes.com/,47.2510062,-1.5081296,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9800000000000001,5.170483995038151,0.4742595523384472,0.16172213429846582,LOW
O'Bock,"3 Rue Albert Londres, 44300 Nantes, France",4.1,1111.0,https://obock-pub.com/,47.2465777,-1.5026405,"bar, establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.82,7.013915474810528,0.6433472023925689,0.14299583928222934,LOW
"Restaurant La Table Des Bons Vivants - Sainte Luce, Nantes","12 Prom. de Bellevue, 44980 Sainte-Luce-sur-Loire, France",4.5,385.0,https://www.tablebonsvivants.fr/,47.2327202,-1.4753594,"establishment, food, parking, point_of_interest, restaurant, tourist_attraction",False,V2,Sainte-Luce-sur-Loire,0.9,5.955837369464831,0.5462956209425698,0.15611131371722906,LOW
Restaurant Art'N Blum - Restaurant Nantes,"10 Rue Léon Blum, 44000 Nantes, France",4.8,718.0,https://restaurant-artnblum.com/,47.2192303,-1.554909,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.96,6.577861357721047,0.6033503992761389,0.12699488021715832,LOW
La Loco,"23 All. Commandant Charcot, 44000 Nantes, France",4.2,1742.0,https://bit.ly/3zEDDuv,47.2167363,-1.546915,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.8400000000000001,7.463363045520021,0.6845725120326028,0.12662824639021913,LOW
L'Abelia,"125 Bd des Poilus, 44300 Nantes, France",4.7,778.0,http://www.restaurantlabelia.com/,47.2330853,-1.5329947,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,6.658011045870748,0.610702081489723,0.12878937555308306,LOW
Nawaki Fusion Sushi & Thaï,"6 Rue des Carnavaliers, 44300 Nantes, France",4.7,224.0,https://nawaki.fr/,47.2383243,-1.5142054,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9400000000000001,5.41610040220442,0.49678857039970375,0.16296342888008886,LOW
Bonbourg,"2 Place Ste Elisabeth, 44000 Nantes, France",4.8,549.0,https://www.bonbourgrestaurant.fr/,47.219214,-1.5619802,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.96,6.309918278226516,0.5787734805476005,0.13436795583571987,LOW
Bunch Nantes - Haluchère,"177 Bd Jules Verne, 44300 Nantes, France",4.6,4198.0,http://www.bunch-france.fr/,47.2449245,-1.5257267,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.9199999999999999,8.342601680684194,0.7652201500316352,0.08643395499050945,LOW
La Muscadetterie,"2 Rue du Marché Commun, 44300 Nantes, France",4.9,115.0,http://www.lamuscadetterie.fr/,47.2519767,-1.4989225,"bar, establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",False,V2,Nantes,0.9800000000000001,4.7535901911063645,0.4360202174879575,0.17319393475361272,LOW
B.B Food,"40 Bd Louis Millet, 44300 Nantes, France",4.9,118.0,,47.22633099999999,-1.5198319,"establishment, food, point_of_interest, restaurant",True,V2,Nantes,0.9800000000000001,4.77912349311153,0.43836224434469134,0.6724913266965926,MEDIUM
OBBO - cave à manger,"10 All. des Tanneurs, 44000 Nantes, France",4.9,342.0,https://obbo-nantes.fr/,47.21914659999999,-1.557241,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",False,V2,Nantes,0.9800000000000001,5.83773044716594,0.5354623341262298,0.14336129976213102,LOW
La Mandale Restaurant,"32 Rue Léon Jamin, 44000 Nantes, France",4.8,518.0,https://lamandalerestaurant.com/,47.2194637,-1.5590165,"establishment, food, point_of_interest, restaurant",False,V2,Nantes,0.96,6.251903883165888,0.5734521448550342,0.13596435654348976,LOW
Restaurant l'Avenue Grill,"88 Av. de la Viste, 13015 Marseille, France",4.8,413.0,https://lavenuegrill13.eatbu.com/,43.3579289,5.3578413,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.96,6.025865973825314,0.5527189527983033,0.142184314160509,LOW
Les Terrasses Saint Antoine,"2 Rte de la Gavotte, 13015 Marseille, France",4.7,97.0,,43.3722845,5.3558683,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9400000000000001,4.584967478670572,0.4205534000312866,0.685833979990614,MEDIUM
Pedzouille La Grange,"Novotel Paris Porte de Versailles, 4 Av. de la Prte de la Plaine Rooftop - 8ème étage, 75015 Paris, France",4.5,3390.0,http://www.pedzouille.fr/,48.8300006,2.2918557,"bar, establishment, food, point_of_interest, restaurant",False,V2,Paris,0.9,8.128880142125638,0.7456166697193213,0.0963149990842036,LOW
Côté Zen – Brunch & Tea Salon,"122 Av. de la Viste, 13015 Marseille, France",5.0,184.0,https://linktr.ee/cotezen?utm_source=linktree_profile_share&ltsid=a1c8f383-8a00-4734-a76c-2827b507a691,43.3592989,5.3578303,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,1.0,5.220355825078325,0.47883401612401344,0.15634979516279596,LOW
Suffren,"44 Rue Saint-Suffren, 13006 Marseille, France",4.9,141.0,https://bistrot-suffren.com/,43.2873697,5.381367099999999,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9800000000000001,4.955827057601261,0.4545702731234149,0.1676289180629755,LOW
Grillade chez les frères,"366 Av. de Saint-Antoine, 13015 Marseille, France",4.7,76.0,,43.37906170000001,5.3571478,"establishment, food, point_of_interest, restaurant",True,V2,Marseille,0.9400000000000001,4.343805421853684,0.39843295459199024,0.692470113622403,MEDIUM
La cigale vieux port,"92 Quai du Port, 13002 Marseille, France",4.4,2396.0,https://instagram.com/lacigale_marseille?igshid=YmMyMTA2M2Y=,43.2961168,5.3685814,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.8800000000000001,7.781973234434385,0.7137968410722054,0.10986094767833834,LOW
MAMA NELLY BISTRO,"89 Rue de la République, 13002 Marseille, France",4.7,608.0,https://mamanelly.fr/,43.3029185,5.3684492,"establishment, food, point_of_interest, restaurant",False,V2,Marseille,0.9400000000000001,6.411818267709897,0.5881201961436757,0.13556394115689727,LOW
